pole_id,latitude,longitude,height_ft,has_streetlight,subtype
1320331,47.5754702,-122.3074653,45,Yes,1
1319731,47.5824666,-122.3043609,50,Yes,1
1313992,47.5809791,-122.3048477,45,Yes,1
1320029,47.5799275,-122.3048529,35,Yes,1
1320032,47.5791155,-122.3048414,35,Yes,1
1409787,47.6545819,-122.3521016,45,Yes,1
1409646,47.6608719,-122.3510845,45,Yes,1
1409639,47.6588715,-122.3511001,50,Yes,1
1409633,47.6566141,-122.3511889,50,Yes,1
1409654,47.6553377,-122.3511990,50,Yes,1
1308369,47.6067458,-122.2899898,40,Yes,1
1390709,47.4741028,-122.3109691,45,Yes,1
1362724,47.7257937,-122.2990580,40,Yes,1
1391338,47.7593990,-122.3162240,60,Yes,1
1391194,47.7596275,-122.3240597,90,Yes,1
1398828,47.6417457,-122.4050832,19,Yes,1
1311160,47.6064775,-122.3273784,,Yes,1
1364297,47.5480118,-122.2599270,50,Yes,1
1346045,47.5476484,-122.2626583,40,Yes,1
1364290,47.5465813,-122.2616423,50,Yes,1
1364291,47.5466330,-122.2606801,20,Yes,1
1381395,47.5287814,-122.3492322,50,Yes,1
1381335,47.5275779,-122.3506519,47,Yes,1
1398868,47.6415419,-122.4075212,19,Yes,1
1398984,47.6413239,-122.4077395,19,Yes,1
1399000,47.6405235,-122.4064399,19,Yes,1
1398997,47.6407328,-122.4077590,19,Yes,1
1393017,47.5115454,-122.3488669,55,Yes,1
1393901,47.7354824,-122.2897896,50,Yes,1
1393911,47.7337907,-122.2883429,45,Yes,1
1393910,47.7337788,-122.2891010,50,Yes,1
1391098,47.7358125,-122.2857027,20,Yes,1
1303483,47.6205496,-122.3106796,60,Yes,1
1303612,47.6205417,-122.3061879,35,Yes,1
1311203,47.6073808,-122.3272769,,Yes,1
1311325,47.6074477,-122.3263745,,Yes,1
1311272,47.6087212,-122.3262099,,Yes,1
1311280,47.6094274,-122.3274237,,Yes,1
1314444,47.6098872,-122.3259911,,Yes,1
1311253,47.6090159,-122.3261178,,Yes,1
1311261,47.6088845,-122.3248456,,Yes,1
1308115,47.6081551,-122.3241743,,Yes,1
1308113,47.6084144,-122.3241732,,Yes,1
1339115,47.5186563,-122.2741896,35,Yes,1
1345706,47.4727973,-122.3486043,50,Yes,1
1339215,47.5176028,-122.2758245,60,Yes,1
1327423,47.5184835,-122.2750992,47,Yes,1
1326765,47.5413677,-122.2928911,30,Yes,1
1326606,47.5413714,-122.2956483,30,Yes,1
1326637,47.5408180,-122.2933795,30,Yes,1
1326335,47.5519231,-122.3197176,40,Yes,1
1326104,47.5523020,-122.3200656,35,Yes,1
1408188,47.6988481,-122.3877821,40,Yes,1
1382402,47.7014480,-122.3894164,19,Yes,1
1327953,47.5847621,-122.2941121,50,Yes,1
1327956,47.5858217,-122.2941191,60,Yes,1
1320283,47.5862560,-122.2935501,50,Yes,1
1327540,47.5868295,-122.2943298,45,Yes,1
1327538,47.5873889,-122.2936808,45,Yes,1
1327964,47.5879157,-122.2943153,45,Yes,1
1327850,47.5885813,-122.2949679,55,Yes,1
1312178,47.6605201,-122.2924017,55,Yes,1
1319946,47.5825329,-122.3107112,65,Yes,1
1320061,47.5836255,-122.3093870,45,Yes,1
1320167,47.5829023,-122.3069632,50,Yes,1
1320173,47.5838967,-122.3069500,50,Yes,1
1348844,47.5251180,-122.3563378,35,Yes,1
1348810,47.5257802,-122.3551635,47,Yes,1
1308296,47.6039324,-122.2857070,55,Yes,1
1342103,47.5247853,-122.3605570,40,Yes,1
1348850,47.5275841,-122.3563275,35,Yes,1
1367589,47.6047235,-122.3383719,30,Yes,1
1367587,47.6049476,-122.3378266,31,Yes,1
1367897,47.6063658,-122.3394801,35,Yes,1
1385342,47.5721906,-122.3741448,45,Yes,1
1385347,47.5718995,-122.3731494,47,Yes,1
1385295,47.5717490,-122.3718867,40,Yes,1
1319113,47.6014018,-122.3288733,,Yes,1
1319301,47.6009319,-122.3256161,,Yes,1
1313268,47.6008169,-122.3325469,,Yes,1
1313057,47.6001266,-122.3317029,,Yes,1
1313159,47.6001067,-122.3322767,,Yes,1
1313367,47.6001590,-122.3306968,,Yes,1
1319104,47.6007670,-122.3301888,,Yes,1
1327335,47.5231205,-122.2789729,33,Yes,1
1338381,47.5743331,-122.2966164,33,Yes,1
1336911,47.5749381,-122.2969700,33,Yes,1
1352442,47.6087632,-122.3405379,,Yes,1
1367996,47.6072420,-122.3373666,,Yes,1
1352380,47.6104375,-122.3433030,,Yes,1
1352385,47.6101010,-122.3430468,,Yes,1
1352390,47.6101149,-122.3432317,,Yes,1
1352432,47.6093457,-122.3415193,,Yes,1
1335133,47.6681114,-122.2682946,20,Yes,1
1398802,47.6402920,-122.4057516,19,Yes,1
1339824,47.5096648,-122.2580590,50,Yes,1
1339283,47.5136462,-122.2544104,40,Yes,1
1339631,47.5150584,-122.2527090,55,Yes,1
1339525,47.5135848,-122.2507925,50,Yes,1
1339523,47.5130929,-122.2501382,55,Yes,1
1339548,47.5139879,-122.2530153,47,Yes,1
1329091,47.6719003,-122.3334917,45,Yes,1
1329095,47.6722578,-122.3322425,47,Yes,1
1312081,47.6533158,-122.2778800,19,Yes,1
1322141,47.6958062,-122.3196028,45,Yes,1
1322421,47.6974080,-122.3174956,35,Yes,1
1322422,47.6975970,-122.3170421,45,Yes,1
1405099,47.6090187,-122.3431615,30,Yes,1
1307226,47.6022529,-122.3023327,14,Yes,1
1307227,47.6024473,-122.3023308,32,Yes,1
1307250,47.6017789,-122.3022593,32,Yes,1
1307230,47.6015848,-122.3021500,32,Yes,1
1305225,47.6011012,-122.3036279,25,Yes,1
1307240,47.6006165,-122.3012470,45,Yes,1
1305206,47.6008832,-122.3032053,30,Yes,1
1304998,47.6016021,-122.3062269,34,Yes,1
1305952,47.6006630,-122.3062632,30,Yes,1
1305955,47.5999338,-122.3069261,35,Yes,1
1308448,47.6052495,-122.3169421,40,Yes,1
1376861,47.4958649,-122.3511166,35,Yes,1
1376877,47.4970380,-122.3497422,50,Yes,1
1390460,47.6511068,-122.3351888,50,Yes,1
1339545,47.5132688,-122.2520836,55,Yes,1
1339539,47.5121027,-122.2505700,40,Yes,1
1339527,47.5106841,-122.2505280,40,Yes,1
1343628,47.5133110,-122.2564124,30,Yes,1
1308289,47.6039204,-122.2864321,50,Yes,1
1398678,47.6456999,-122.4022261,50,Yes,1
1398630,47.6462627,-122.4008439,35,Yes,1
1362633,47.7261940,-122.3006085,40,Yes,1
1358476,47.7229589,-122.2939930,55,Yes,1
1362627,47.7255018,-122.3001155,45,Yes,1
1362911,47.7211571,-122.2947615,35,Yes,1
1362632,47.7258085,-122.3006007,50,Yes,1
1375197,47.4696031,-122.2812571,35,Yes,1
1375422,47.4673043,-122.2876275,16,Yes,1
1375420,47.4679607,-122.2873735,16,Yes,1
2495424,47.5860325,-122.3258006,,Yes,1
1375213,47.4688143,-122.2851383,45,Yes,1
1398865,47.6402604,-122.4078837,19,Yes,1
1393005,47.5101925,-122.3501072,45,Yes,1
1398793,47.6403085,-122.4050239,19,Yes,1
1398798,47.6399591,-122.4047583,19,Yes,1
1398748,47.6398824,-122.4041710,19,Yes,1
1373231,47.6380581,-122.3702365,50,Yes,1
1373302,47.6382208,-122.3716226,50,Yes,1
1378755,47.6754043,-122.3608548,40,Yes,1
1378752,47.6759263,-122.3613222,50,Yes,1
1303715,47.6207996,-122.3078348,45,Yes,1
1303610,47.6205474,-122.3067495,55,Yes,1
1312242,47.6582186,-122.2767760,19,Yes,1
1314827,47.6552489,-122.2793330,14,Yes,1
1312087,47.6540482,-122.2761616,14,Yes,1
1312428,47.6575650,-122.2740030,14,Yes,1
1312484,47.6592785,-122.2692315,14,Yes,1
1312432,47.6556851,-122.2735622,14,Yes,1
1339023,47.5189878,-122.2726253,50,Yes,1
1327125,47.5192465,-122.2715453,50,Yes,1
1327401,47.5186412,-122.2711292,50,Yes,1
1327407,47.5174159,-122.2702049,50,Yes,1
1327410,47.5182563,-122.2712791,30,Yes,1
1327417,47.5169375,-122.2743292,55,Yes,1
1327421,47.5179178,-122.2746755,47,Yes,1
1326117,47.5508213,-122.3225572,50,Yes,1
1335103,47.6672763,-122.2622472,20,Yes,1
1342855,47.7088476,-122.3179857,35,Yes,1
1342968,47.7121347,-122.3171763,50,Yes,1
1342781,47.7114400,-122.3172897,45,Yes,1
1342890,47.7095224,-122.3177431,35,Yes,1
1342556,47.7109851,-122.3157811,45,Yes,1
1324027,47.6853326,-122.3155487,35,Yes,1
1361441,47.7192122,-122.3583330,45,Yes,1
1320957,47.6852386,-122.3174379,60,Yes,1
1320962,47.6838793,-122.3174267,65,Yes,1
1319643,47.5767834,-122.3022468,40,Yes,1
1331550,47.5260619,-122.2714539,40,Yes,1
1331617,47.5277686,-122.2801760,33,Yes,1
1313841,47.5761858,-122.3022516,35,Yes,1
1320345,47.5791792,-122.3080858,45,Yes,1
1338324,47.5616345,-122.3127257,50,Yes,1
1338207,47.5659321,-122.3126716,45,Yes,1
1338428,47.5664675,-122.3067878,40,Yes,1
1338316,47.5652903,-122.3064224,40,Yes,1
1338309,47.5641809,-122.3060820,40,Yes,1
1393761,47.7338450,-122.2957338,65,Yes,1
1393766,47.7348185,-122.2952311,47,Yes,1
1309815,47.6491531,-122.3381261,50,Yes,1
1303913,47.6197172,-122.3061682,50,Yes,1
1309806,47.6484654,-122.3388022,50,Yes,1
1309805,47.6483407,-122.3376195,45,Yes,1
1390471,47.6540790,-122.3351531,50,Yes,1
1390417,47.6532057,-122.3368646,45,Yes,1
1390446,47.6522619,-122.3362040,50,Yes,1
1366015,47.6821865,-122.3766270,40,Yes,1
1324050,47.6867781,-122.3162019,50,Yes,1
1324054,47.6867600,-122.3143775,50,Yes,1
1347911,47.6778974,-122.2952200,45,Yes,1
1325478,47.5382572,-122.2683120,50,Yes,1
1336944,47.5736707,-122.2970456,33,Yes,1
1323899,47.5470611,-122.3333754,35,Yes,1
1317113,47.5482982,-122.3340032,33,Yes,1
1335110,47.6674214,-122.2660594,20,Yes,1
1335119,47.6667295,-122.2642487,20,Yes,1
1335129,47.6670478,-122.2684201,20,Yes,1
1368140,47.5268916,-122.3644305,30,Yes,1
1342118,47.5317726,-122.3605443,40,Yes,1
1308181,47.6032358,-122.2911646,25,Yes,1
1331765,47.5246964,-122.2767206,40,Yes,1
1331762,47.5250024,-122.2781160,47,Yes,1
1331847,47.5287781,-122.2701089,12,Yes,1
1319637,47.5779658,-122.3022416,45,Yes,1
1355704,47.7356786,-122.3018832,60,Yes,1
1355624,47.7338906,-122.3013156,60,Yes,1
1355713,47.7338781,-122.3002383,60,Yes,1
1355542,47.7349803,-122.2978489,40,Yes,1
1308177,47.6045066,-122.2837033,55,Yes,1
1308300,47.6038185,-122.2848562,55,Yes,1
1379007,47.5380110,-122.3192565,60,Yes,1
1379009,47.5373158,-122.3180877,60,Yes,1
1379011,47.5364707,-122.3166591,60,Yes,1
1367781,47.6064260,-122.3376896,,Yes,1
1352354,47.6097423,-122.3394713,,Yes,1
1367982,47.6076359,-122.3372440,,Yes,1
1306351,47.5962496,-122.3012491,45,Yes,1
1384532,47.5957338,-122.3023161,32,Yes,1
2496797,47.4884475,-122.3231589,35,Yes,1
1376311,47.7566467,-122.3748431,20,Yes,1
1376221,47.7623526,-122.3708230,16,Yes,1
1376212,47.7619922,-122.3686630,16,Yes,1
1400429,47.7616533,-122.3666779,40,Yes,1
1311839,47.6583423,-122.3119102,34,Yes,1
1380181,47.5750431,-122.3398118,35,Yes,1
1402171,47.7505048,-122.3265949,50,Yes,1
1402214,47.7518905,-122.3280584,45,Yes,1
1402173,47.7505101,-122.3277242,50,Yes,1
1320888,47.6847885,-122.3122232,50,Yes,1
1336342,47.6912698,-122.2879211,47,Yes,1
1336347,47.6908531,-122.2859402,45,Yes,1
1336331,47.6902456,-122.2869385,47,Yes,1
1372506,47.4632747,-122.3611089,45,Yes,1
1316781,47.7034410,-122.3014364,40,Yes,1
1316522,47.7012158,-122.2999929,47,Yes,1
1316883,47.7034275,-122.2942010,45,Yes,1
1316065,47.5994439,-122.3262550,,Yes,1
1316061,47.5998641,-122.3264367,,Yes,1
1316158,47.5991007,-122.3266847,,Yes,1
1301794,47.6251544,-122.3234424,50,Yes,1
1301792,47.6251573,-122.3224912,50,Yes,1
1309990,47.6455813,-122.3538530,40,Yes,1
1309996,47.6447337,-122.3541069,50,Yes,1
1309978,47.6433259,-122.3539121,40,Yes,1
1365909,47.6884120,-122.2999985,47,Yes,1
1327496,47.5179622,-122.2793543,60,Yes,1
1345904,47.4685141,-122.3448570,30,Yes,1
1345517,47.4726519,-122.3548165,50,Yes,1
1375087,47.4688202,-122.2864273,45,Yes,1
1409769,47.6602767,-122.3538539,47,Yes,1
1409770,47.6602691,-122.3532483,47,Yes,1
1409798,47.6584622,-122.3532643,50,Yes,1
1373300,47.6378208,-122.3709681,47,Yes,1
1373305,47.6371980,-122.3716226,35,Yes,1
1382925,47.6755706,-122.3619545,47,Yes,1
1382919,47.6745263,-122.3619516,47,Yes,1
1378783,47.6759275,-122.3632409,50,Yes,1
1383593,47.6839567,-122.3554323,55,Yes,1
1366291,47.6717024,-122.3844031,45,Yes,1
1312447,47.6561764,-122.2771617,19,Yes,1
1312269,47.6612085,-122.2718493,14,Yes,1
1304061,47.6125089,-122.3108458,45,Yes,1
1304136,47.6122350,-122.3113868,35,Yes,1
1348901,47.5306809,-122.3441380,50,Yes,1
1381500,47.5303556,-122.3441308,50,Yes,1
1381495,47.5290139,-122.3441261,50,Yes,1
1381443,47.5278663,-122.3454041,50,Yes,1
1381448,47.5265308,-122.3453928,50,Yes,1
1304134,47.6108109,-122.3127467,47,Yes,1
1302399,47.6176724,-122.2942342,40,Yes,1
1304931,47.6160699,-122.2936498,50,Yes,1
1304945,47.6149034,-122.2936536,47,Yes,1
1304946,47.6133522,-122.2936952,45,Yes,1
1304152,47.6130374,-122.2937022,50,Yes,1
1303337,47.6260074,-122.2832156,30,Yes,1
1303338,47.6260227,-122.2827934,25,Yes,1
1303695,47.6257051,-122.2847787,25,Yes,1
1303693,47.6262438,-122.2825423,30,Yes,1
1301021,47.6285412,-122.3267164,50,Yes,1
1301656,47.6278143,-122.3267208,50,Yes,1
1312868,47.6280098,-122.3286652,30,Yes,1
1301029,47.6286383,-122.3242836,35,Yes,1
1301035,47.6283205,-122.3236327,50,Yes,1
1301425,47.6277077,-122.3254747,45,Yes,1
1341170,47.6811572,-122.2903077,35,Yes,1
1358118,47.7156677,-122.2976789,999,Yes,1
1372816,47.4690348,-122.3685671,47,Yes,1
1304146,47.6112812,-122.3108507,45,Yes,1
1304130,47.6107867,-122.3087985,30,Yes,1
1304730,47.6113046,-122.3062006,35,Yes,1
1409649,47.6606071,-122.3521447,45,Yes,1
1409845,47.6593146,-122.3521516,45,Yes,1
1390705,47.4724473,-122.3073946,47,Yes,1
1378878,47.6694921,-122.3650061,47,Yes,1
1378883,47.6705240,-122.3651853,35,Yes,1
1378870,47.6708244,-122.3613156,50,Yes,1
1398635,47.6450605,-122.4002005,47,Yes,1
1398654,47.6457551,-122.3983594,50,Yes,1
1398522,47.6434174,-122.3983848,45,Yes,1
1398517,47.6415981,-122.3984028,50,Yes,1
1398512,47.6396302,-122.3984673,55,Yes,1
1318061,47.6360337,-122.3152515,50,Yes,1
1383903,47.6847330,-122.3692990,45,Yes,1
1383905,47.6858761,-122.3692481,45,Yes,1
1383893,47.6857956,-122.3682448,50,Yes,1
1383897,47.6839117,-122.3682487,50,Yes,1
1318081,47.6363601,-122.3135225,55,Yes,1
2792718,47.5046628,-122.3397945,35,Yes,1
2792697,47.5058602,-122.3392890,35,Yes,1
2792721,47.5051959,-122.3396760,35,Yes,1
2821816,47.5033922,-122.3391339,,Yes,1
1402289,47.7503286,-122.3114302,60,Yes,1
1402464,47.7512100,-122.3089803,47,Yes,1
1314015,47.6123095,-122.3182486,35,Yes,1
1306955,47.6175688,-122.3141834,45,Yes,1
1382490,47.6986097,-122.3954418,50,Yes,1
1382498,47.6979321,-122.3919938,45,Yes,1
1408199,47.6989041,-122.3902930,50,Yes,1
1382472,47.7007767,-122.3899917,45,Yes,1
1408103,47.6985611,-122.3891127,47,Yes,1
1308561,47.6128186,-122.3135020,50,Yes,1
1382460,47.6999619,-122.3946173,47,Yes,1
1378842,47.6732711,-122.3628441,45,Yes,1
1378895,47.6717345,-122.3650038,45,Yes,1
1314129,47.6073226,-122.3338818,,Yes,1
1354940,47.4923680,-122.2748852,45,Yes,1
1311080,47.6034160,-122.3290551,,Yes,1
1381332,47.5265651,-122.3512463,40,Yes,1
1318076,47.6344608,-122.3128510,50,Yes,1
1318095,47.6380715,-122.3173188,50,Yes,1
1318122,47.6376842,-122.3159195,45,Yes,1
1318139,47.6363637,-122.3152475,35,Yes,1
1304864,47.6046521,-122.2936235,35,Yes,1
1304307,47.6062265,-122.2935821,35,Yes,1
1303181,47.6093446,-122.2938034,30,Yes,1
1303188,47.6100538,-122.2925679,45,Yes,1
1303183,47.6084415,-122.2925324,50,Yes,1
1315819,47.6598155,-122.3290599,50,Yes,1
1348531,47.5313651,-122.3570929,47,Yes,1
1348934,47.5303762,-122.3562995,35,Yes,1
1381290,47.5293604,-122.3540408,30,Yes,1
1381284,47.5312442,-122.3540294,30,Yes,1
1381361,47.5295806,-122.3527299,30,Yes,1
1327360,47.5179279,-122.2797031,60,Yes,1
1310846,47.5939096,-122.3000368,47,Yes,1
1339223,47.5202712,-122.2779287,35,Yes,1
1323625,47.5750629,-122.3140647,50,Yes,1
1323549,47.5743520,-122.3134618,50,Yes,1
1315251,47.5750535,-122.3127646,50,Yes,1
1312929,47.6369216,-122.3213133,20,Yes,1
1304886,47.6026227,-122.3047132,47,Yes,1
1307409,47.6020983,-122.3051321,45,Yes,1
1307161,47.6030923,-122.3036642,50,Yes,1
1317408,47.6623882,-122.3271683,45,Yes,1
1323931,47.6656722,-122.3274060,45,Yes,1
1317148,47.6650499,-122.3265519,50,Yes,1
1317412,47.6632277,-122.3271562,47,Yes,1
1317019,47.6643526,-122.3262120,50,Yes,1
1393369,47.5107026,-122.3380647,40,Yes,1
1348825,47.5305986,-122.3551328,35,Yes,1
1315618,47.6576352,-122.3271694,40,Yes,1
1315754,47.6612692,-122.3249760,35,Yes,1
1314674,47.6495130,-122.3219967,35,Yes,1
1314945,47.6540181,-122.3228079,50,Yes,1
1375119,47.4724470,-122.2833069,50,Yes,1
1375489,47.4709370,-122.2893869,45,Yes,1
1312952,47.6365667,-122.3201805,50,Yes,1
1318038,47.6365541,-122.3190931,47,Yes,1
1318045,47.6356929,-122.3191017,47,Yes,1
1318131,47.6365637,-122.3179108,45,Yes,1
1312946,47.6358835,-122.3207016,50,Yes,1
1312909,47.6349939,-122.3223111,50,Yes,1
1390302,47.6523270,-122.3543854,60,Yes,1
1359258,47.5340086,-122.3366505,35,Yes,1
1359353,47.5362991,-122.3371923,35,Yes,1
1309563,47.6516075,-122.3543819,55,Yes,1
1389331,47.5804255,-122.4069546,55,Yes,1
1389353,47.5795116,-122.4069993,50,Yes,1
1389359,47.5798481,-122.4062456,50,Yes,1
1389171,47.5811366,-122.4058058,30,Yes,1
1392136,47.4942518,-122.3381659,35,Yes,1
1392132,47.4950008,-122.3368067,50,Yes,1
1369916,47.7078165,-122.3568955,40,Yes,1
1375185,47.4698343,-122.2867010,40,Yes,1
1375499,47.4705761,-122.2893353,50,Yes,1
1375461,47.4697383,-122.2892113,45,Yes,1
1335985,47.5214729,-122.2672359,50,Yes,1
1339378,47.5219427,-122.2682955,47,Yes,1
1327233,47.5207856,-122.2698813,40,Yes,1
1380151,47.5069265,-122.2373837,47,Yes,1
1318046,47.6354020,-122.3191010,47,Yes,1
1312999,47.6350947,-122.3191080,47,Yes,1
1381415,47.5267348,-122.3479357,50,Yes,1
1381463,47.5265437,-122.3466441,35,Yes,1
1378739,47.6691630,-122.3591155,47,Yes,1
1378738,47.6695276,-122.3585414,47,Yes,1
1378811,47.6687497,-122.3628081,55,Yes,1
1378823,47.6687499,-122.3651885,50,Yes,1
1378864,47.6722915,-122.3633755,35,Yes,1
1321611,47.6282707,-122.3461471,70,Yes,1
1321617,47.6275927,-122.3461533,65,Yes,1
1321603,47.6269592,-122.3461589,55,Yes,1
1321609,47.6266802,-122.3461562,50,Yes,1
1318731,47.6411281,-122.3213054,47,Yes,1
1327237,47.5201086,-122.2694997,55,Yes,1
1335982,47.5200475,-122.2672571,55,Yes,1
1327187,47.5197680,-122.2681985,55,Yes,1
1311197,47.6073650,-122.3323669,,Yes,1
1311330,47.6073978,-122.3309412,,Yes,1
1311079,47.6033256,-122.3287208,,Yes,1
1311284,47.6041697,-122.3294971,,Yes,1
1311152,47.6049917,-122.3289528,,Yes,1
1311123,47.6060576,-122.3304516,,Yes,1
1311136,47.6054426,-122.3299074,,Yes,1
1311011,47.6057627,-122.3309696,,Yes,1
1311791,47.6046734,-122.3329931,,Yes,1
1314065,47.6053345,-122.3345502,,Yes,1
1381454,47.5250630,-122.3468409,69,Yes,1
1318035,47.6372036,-122.3184982,50,Yes,1
1331827,47.5279374,-122.2786484,45,Yes,1
1331790,47.5283375,-122.2765906,47,Yes,1
1331799,47.5295072,-122.2770845,40,Yes,1
1331665,47.5306263,-122.2768940,30,Yes,1
1402461,47.7511875,-122.3072948,45,Yes,1
1406163,47.6223791,-122.3607255,55,Yes,1
1376408,47.7506143,-122.3791790,20,Yes,1
1376424,47.7525418,-122.3778046,20,Yes,1
1406382,47.6220597,-122.3602768,55,Yes,1
1406303,47.6207958,-122.3607845,65,Yes,1
1406112,47.6201173,-122.3604488,30,Yes,1
1406352,47.6207035,-122.3592601,45,Yes,1
1406059,47.6200080,-122.3599467,32,Yes,1
1406114,47.6196314,-122.3595866,35,Yes,1
1406192,47.6245090,-122.3592201,50,Yes,1
1311691,47.6051777,-122.3329208,,Yes,1
1408020,47.6994083,-122.3928612,47,Yes,1
1401143,47.7712744,-122.3145606,47,Yes,1
1356415,47.7262562,-122.3168263,47,Yes,1
1356440,47.7266136,-122.3155451,45,Yes,1
1356423,47.7226643,-122.3180184,50,Yes,1
1356046,47.7226434,-122.3154891,45,Yes,1
1381389,47.5260637,-122.3493735,45,Yes,1
1381405,47.5247282,-122.3501454,47,Yes,1
1381305,47.5313695,-122.3479822,47,Yes,1
1354692,47.4970030,-122.2833251,50,Yes,1
1375624,47.4841513,-122.2938805,45,Yes,1
1407563,47.7602203,-122.2916554,50,Yes,1
1406272,47.6250413,-122.3625573,47,Yes,1
1406155,47.6237130,-122.3618606,47,Yes,1
1406379,47.6220608,-122.3618249,55,Yes,1
1324801,47.7049106,-122.3233267,40,Yes,1
1406399,47.6227149,-122.3613232,50,Yes,1
1406145,47.6207798,-122.3612738,35,Yes,1
1406152,47.6245121,-122.3607320,40,Yes,1
1406172,47.6230215,-122.3607239,55,Yes,1
1335041,47.6695425,-122.2602329,20,Yes,1
1335031,47.6709851,-122.2581765,20,Yes,1
1335063,47.6687018,-122.2627390,20,Yes,1
1335082,47.6698994,-122.2627610,20,Yes,1
1311003,47.6053967,-122.3320391,,Yes,1
2494769,47.6051811,-122.3281908,,Yes,1
2494776,47.6050762,-122.3280760,,Yes,1
1375901,47.4866449,-122.3048960,47,Yes,1
1311072,47.6078494,-122.3330892,,Yes,1
2494745,47.6102475,-122.3308144,,Yes,1
2494780,47.6100478,-122.3307063,,Yes,1
1314052,47.6091621,-122.3323056,,Yes,1
1311120,47.6054061,-122.3306313,,Yes,1
2494785,47.6098482,-122.3306548,,Yes,1
1311216,47.6102687,-122.3278452,,Yes,1
2817636,47.6096915,-122.3343971,,Yes,1
1313532,47.5820070,-122.3228663,55,Yes,1
1356074,47.7194881,-122.3141899,35,Yes,1
1377856,47.6906658,-122.3498140,33,Yes,1
1312973,47.6323092,-122.3186731,55,Yes,1
1312906,47.6339082,-122.3223004,50,Yes,1
1312903,47.6325169,-122.3234396,35,Yes,1
1377293,47.5610283,-122.3630318,50,Yes,1
1377165,47.5605592,-122.3630037,35,Yes,1
1377488,47.5603508,-122.3641206,30,Yes,1
1378903,47.6726490,-122.3649919,45,Yes,1
1392041,47.4941994,-122.3339001,50,Yes,1
1392024,47.4933690,-122.3349339,50,Yes,1
1392162,47.4926318,-122.3390132,50,Yes,1
1398224,47.7462955,-122.3456578,38,Yes,1
1398223,47.7482756,-122.3456960,38,Yes,1
1335253,47.6653980,-122.2891265,47,Yes,1
1335240,47.6680701,-122.2901101,50,Yes,1
1324421,47.6749455,-122.2628368,45,Yes,1
1335079,47.6703789,-122.2608962,20,Yes,1
1335170,47.6705145,-122.2644948,14,Yes,1
1335138,47.6700530,-122.2670437,14,Yes,1
1335021,47.6721383,-122.2621469,19,Yes,1
1331842,47.5279610,-122.2709185,47,Yes,1
1331830,47.5271307,-122.2701099,40,Yes,1
1331839,47.5272755,-122.2713694,50,Yes,1
1331819,47.5279569,-122.2739053,47,Yes,1
1313535,47.5809672,-122.3215633,30,Yes,1
1319612,47.5795772,-122.3212362,40,Yes,1
1313842,47.5784721,-122.3227336,50,Yes,1
1321229,47.5165409,-122.3862003,45,Yes,1
1321217,47.5166166,-122.3847055,47,Yes,1
1321021,47.5174405,-122.3796011,55,Yes,1
1308367,47.6061627,-122.2895104,45,Yes,1
1359977,47.7322496,-122.3439074,45,Yes,1
1360342,47.5574550,-122.3769701,45,Yes,1
1350846,47.5209942,-122.3881951,50,Yes,1
1351296,47.5183034,-122.3912903,50,Yes,1
1319653,47.5859127,-122.3004098,60,Yes,1
1355801,47.7396689,-122.3019334,60,Yes,1
1355820,47.7403279,-122.2992340,50,Yes,1
1355814,47.7381675,-122.2992105,47,Yes,1
1355650,47.7391927,-122.3019327,60,Yes,1
1355522,47.7374042,-122.3019161,55,Yes,1
1335248,47.6670125,-122.2891423,50,Yes,1
1335243,47.6684588,-122.2891891,55,Yes,1
1335348,47.6674344,-122.2878818,47,Yes,1
1335311,47.6630098,-122.2881345,47,Yes,1
1335305,47.6645786,-122.2879107,47,Yes,1
1402473,47.7520091,-122.3132030,55,Yes,1
1308063,47.6071038,-122.3336861,,Yes,1
1311010,47.6049150,-122.3311719,,Yes,1
1311432,47.6035397,-122.3304210,,Yes,1
1311025,47.6042941,-122.3299237,,Yes,1
1331801,47.5279619,-122.2723621,47,Yes,1
1331804,47.5275050,-122.2734953,50,Yes,1
1393781,47.7456817,-122.2878074,17,Yes,1
1393783,47.7450501,-122.2874862,17,Yes,1
1393733,47.7444309,-122.2902470,15,Yes,1
1393730,47.7434253,-122.2906668,15,Yes,1
1393789,47.7438136,-122.2878502,50,Yes,1
1362924,47.7229738,-122.2933495,999,Yes,1
1320469,47.5886654,-122.3106222,65,Yes,1
1313835,47.5880458,-122.3106334,55,Yes,1
1379390,47.5447840,-122.3311910,35,Yes,1
1308200,47.6061696,-122.2914742,25,Yes,1
1308192,47.6051103,-122.2901293,45,Yes,1
1308281,47.6044038,-122.2886905,35,Yes,1
1308379,47.6048989,-122.2881367,45,Yes,1
1306943,47.6054916,-122.2870533,50,Yes,1
1350462,47.6278689,-122.3703224,55,Yes,1
1355098,47.4834471,-122.2953315,45,Yes,1
1361328,47.7077895,-122.3556285,40,Yes,1
1330866,47.7063954,-122.3284609,50,Yes,1
1350739,47.6907126,-122.3643559,42,Yes,1
1350722,47.6906759,-122.3574486,35,Yes,1
1350640,47.6920185,-122.3640640,40,Yes,1
1350728,47.6919969,-122.3611955,35,Yes,1
1350539,47.6914196,-122.3634146,50,Yes,1
1350922,47.6924972,-122.3557711,47,Yes,1
1373343,47.6368401,-122.3727874,50,Yes,1
1404560,47.6584384,-122.3628688,45,Yes,1
1391911,47.6575751,-122.3632069,55,Yes,1
1402057,47.7543649,-122.3241632,80,Yes,1
